id_partido	team	player	minutes	titular_sup
3872550	home	1 Blanco	90	titular
3872550	home	2 Alberto	90	titular
3872550	home	4 Raul Martin	90	titular
3872550	home	8 Llorente	70	titular
3872550	home	10 Rovira	60	titular
3872550	home	11 Pujol	90	titular
3872550	home	12 Martin	78	titular
3872550	home	16 Ortueta	90	titular
3872550	home	19 Greciano	70	titular
3872550	home	25 Herranz	90	titular
3872550	home	26 Fernandez	78	titular
3872550	away	1 Malpartida	90	titular
3872550	away	2 Riera	90	titular
3872550	away	3 ISRA	90	titular
3872550	away	4 Fernandez	61	titular
3872550	away	5 Asensio	90	titular
3872550	away	6 Casillas	90	titular
3872550	away	7 Lopez	75	titular
3872550	away	8 Garcia	90	titular
3872550	away	9 Bandín	61	titular
3872550	away	10 Jorge	75	titular
3872550	away	11 Foldi	68	titular
3872550	home	5 Tamames	0	sup
3872550	home	6 Del Olmo	30	sup
3872550	home	9 Perez	12	sup
3872550	home	13 Ortega	0	sup
3872550	home	15 Simons	12	sup
3872550	home	21 Guerrero	20	sup
3872550	home	23 Garcia	20	sup
3872550	away	12 Chang Sang	22	sup
3872550	away	13 Alejandro	0	sup
3872550	away	14 Alvaro	15	sup
3872550	away	15 Gonzalez	0	sup
3872550	away	16 Neil	29	sup
3872550	away	17 Gallardo	29	sup
3872550	away	18 Sanchez	15	sup
3872551	home	1 Fernando	90	titular
3872551	home	2 Iago	90	titular
3872551	home	3 Hugo	90	titular
3872551	home	4 Daniel	90	titular
3872551	home	5 Diego	90	titular
3872551	home	6 Jesus	76	titular
3872551	home	7 Adrian	72	titular
3872551	home	8 Cristian	57	titular
3872551	home	9 Alexander	90	titular
3872551	home	10 Jorge	76	titular
3872551	home	11 Aday	57	titular
3872551	away	4 Boñar	90	titular
3872551	away	5 Martinez	90	titular
3872551	away	6 Jorge	57	titular
3872551	away	9 Denia	57	titular
3872551	away	10 Fabian	62	titular
3872551	away	11 Alvaro	67	titular
3872551	away	13 Esquivel	90	titular
3872551	away	14 Javier	90	titular
3872551	away	17 Niño	90	titular
3872551	away	18 Enmanuel	90	titular
3872551	away	20 Diaz	67	titular
3872551	home	12 Marco	0	sup
3872551	home	13 Gonzalo	0	sup
3872551	home	14 Pros	33	sup
3872551	home	15 Nico	33	sup
3872551	home	16 Alejandro	14	sup
3872551	home	17 Van Wesemael	14	sup
3872551	home	18 Juan	18	sup
3872551	away	1 Sergio	0	sup
3872551	away	3 Gonzalez	23	sup
3872551	away	7 El Jebari	28	sup
3872551	away	8 Gomez	33	sup
3872551	away	19 Raihani	33	sup
3872551	away	21 Vasiljevic	23	sup
3872551	away	22 Francisco	0	sup
3872552	home	1 Calado	90	titular
3872552	home	2 Torres	75	titular
3872552	home	3 Robles	90	titular
3872552	home	4 Joan Javier	90	titular
3872552	home	5 De Las Sias	90	titular
3872552	home	6 Mogollon	90	titular
3872552	home	7 Savchuk	46	titular
3872552	home	8 Ybarra	64	titular
3872552	home	9 Marcos	46	titular
3872552	home	10 Perera	90	titular
3872552	home	11 Sanchez	52	titular
3872552	away	1 Rios	90	titular
3872552	away	2 Requena	90	titular
3872552	away	3 Rodriguez	90	titular
3872552	away	4 Lopez	81	titular
3872552	away	5 Silva	90	titular
3872552	away	7 Sierra	90	titular
3872552	away	8 Sanchez	90	titular
3872552	away	9 Sevillano	89	titular
3872552	away	10 Amaro	88	titular
3872552	away	19 Martinez	90	titular
3872552	away	20 Calvo	90	titular
3872552	home	12 De Sancha	44	sup
3872552	home	13 Molina	0	sup
3872552	home	14 Becerra	44	sup
3872552	home	15 Lopez	15	sup
3872552	home	16 Moraga	26	sup
3872552	home	17 Nater	38	sup
3872552	home	18 Alonso	0	sup
3872552	away	12 Godino	0	sup
3872552	away	13 Porras	0	sup
3872552	away	14 Arevalo	0	sup
3872552	away	15 Redondo	2	sup
3872552	away	16 Alba	9	sup
3872552	away	17 Morales	1	sup
3872552	away	18 Zambrano	0	sup
3872553	home	1 Hernandez	90	titular
3872553	home	3 Salas	90	titular
3872553	home	4 Mari	90	titular
3872553	home	5 Jarabo	63	titular
3872553	home	6 J.NAVARRO	90	titular
3872553	home	7 Joaquin	90	titular
3872553	home	11 Ignacio	90	titular
3872553	home	16 Emanuelle	90	titular
3872553	home	18 Caurel	52	titular
3872553	home	20 Blazquez	61	titular
3872553	home	21 Diaby	52	titular
3872553	away	1 Alejandro	90	titular
3872553	away	2 Guillermo	90	titular
3872553	away	3 Yeray	90	titular
3872553	away	4 Mario	90	titular
3872553	away	5 Alberto	90	titular
3872553	away	6 Raúl	90	titular
3872553	away	7 Mario	66	titular
3872553	away	8 David	60	titular
3872553	away	9 Iker	78	titular
3872553	away	10 Victor	78	titular
3872553	away	11 Santiago	60	titular
3872553	home	2 Garcia	27	sup
3872553	home	13 Petkov	0	sup
3872553	home	14 Garcia	38	sup
3872553	home	15 Osorio	0	sup
3872553	home	17 Jurado	0	sup
3872553	home	22 Fernandez	38	sup
3872553	home	23 Di Domenico	29	sup
3872553	away	12 Marcos	12	sup
3872553	away	13 Dario	0	sup
3872553	away	14 Sergio M.	0	sup
3872553	away	15 Daniel	30	sup
3872553	away	16 Guillermo	30	sup
3872553	away	17 Eduardo Temesgen	24	sup
3872553	away	18 Brian	12	sup
3872554	home	1 Piñeiro	90	titular
3872554	home	2 Jimenez	90	titular
3872554	home	3 Gomez	90	titular
3872554	home	5 Serrano	90	titular
3872554	home	6 Cucalon	56	titular
3872554	home	7 Garcia	90	titular
3872554	home	8 Julen	64	titular
3872554	home	10 Cesar	56	titular
3872554	home	11 Yeray	72	titular
3872554	home	24 Ramon	90	titular
3872554	home	27 Hernandez	72	titular
3872554	away	1 Perez	73	titular
3872554	away	4 Izquierdo	61	titular
3872554	away	5 Lozano	90	titular
3872554	away	6 Barroso	27	titular
3872554	away	8 Rojas	90	titular
3872554	away	9 Gonzalez	73	titular
3872554	away	11 Conejero	90	titular
3872554	away	14 Molina	90	titular
3872554	away	19 Palacios	90	titular
3872554	away	22 Lopez	90	titular
3872554	away	23 Martin	46	titular
3872554	home	4 Camero	0	sup
3872554	home	9 Herrero	18	sup
3872554	home	13 Quetglas	0	sup
3872554	home	15 Paz	34	sup
3872554	home	17 Moran	26	sup
3872554	home	23 Fortuny	18	sup
3872554	home	26 Chema	34	sup
3872554	away	7 Tamudo	29	sup
3872554	away	17 Rodriguez	44	sup
3872554	away	25 Gragera	17	sup
3872554	away	26 Corchero	63	sup
3872554	away	27 Garcia	0	sup
3872554	away	28 Robles	17	sup
3872554	away	29 Andrade	0	sup
3872555	home	1 Adrian	90	titular
3872555	home	2 Guzman	90	titular
3872555	home	3 Sergio	78	titular
3872555	home	4 Alvano	90	titular
3872555	home	5 Jairo	90	titular
3872555	home	6 Oliver	78	titular
3872555	home	7 Jose Carlos	90	titular
3872555	home	8 Adrian	90	titular
3872555	home	9 Arturo	78	titular
3872555	home	10 Roberto	65	titular
3872555	home	11 Manuel	51	titular
3872555	away	2 Adino	90	titular
3872555	away	3 Alvaro	90	titular
3872555	away	5 Jorge	90	titular
3872555	away	6 Javier	72	titular
3872555	away	7 Ivan	82	titular
3872555	away	8 Andres	90	titular
3872555	away	9 Jesus Javier	82	titular
3872555	away	10 Marcos	72	titular
3872555	away	13 Martinez	90	titular
3872555	away	23 Raul	51	titular
3872555	away	24 Miguel	90	titular
3872555	home	12 Hugo	12	sup
3872555	home	13 Francisco Javier	0	sup
3872555	home	14 Calzado	12	sup
3872555	home	15 Hugo	0	sup
3872555	home	16 Jaime	25	sup
3872555	home	17 Alfonso	12	sup
3872555	home	18 Iker	39	sup
3872555	away	1 Alejandro	0	sup
3872555	away	4 Adrian	8	sup
3872555	away	11 Hugo	39	sup
3872555	away	14 David	18	sup
3872555	away	15 Ruiz	18	sup
3872555	away	16 Diego	8	sup
3872555	away	25 Javier	0	sup
3872556	home	1 Gonzalez	90	titular
3872556	home	2 Sanchez	90	titular
3872556	home	3 Flores	71	titular
3872556	home	4 Ciriero	90	titular
3872556	home	5 Muñoz	90	titular
3872556	home	6 Muñoz	90	titular
3872556	home	7 Silgado	90	titular
3872556	home	8 Martin	55	titular
3872556	home	9 Mora	51	titular
3872556	home	10 Roman	71	titular
3872556	home	11 Bote	90	titular
3872556	away	1 Luciano	90	titular
3872556	away	2 Sanchez	90	titular
3872556	away	3 Fernandez	81	titular
3872556	away	4 Akumagoa	90	titular
3872556	away	5 Luis	90	titular
3872556	away	6 Herrero	90	titular
3872556	away	7 Moreno	81	titular
3872556	away	8 Awuah	90	titular
3872556	away	9 Magariño	90	titular
3872556	away	10 Adrian	63	titular
3872556	away	11 Martin	90	titular
3872556	home	12 Borrego	35	sup
3872556	home	13 Fernandez	0	sup
3872556	home	14 Garcia	39	sup
3872556	home	15 Coello	0	sup
3872556	home	16 De La Natividad	0	sup
3872556	home	17 Vivas	19	sup
3872556	home	18 Rosa	19	sup
3872556	away	12 Rodriguez	0	sup
3872556	away	14 De La Fuente	0	sup
3872556	away	15 Puente	0	sup
3872556	away	16 Barba	9	sup
3872556	away	17 Mera	27	sup
3872556	away	18 Llanos	9	sup
3872556	away	25 Jimenez	0	sup
3872557	home	1 De Castro	90	titular
3872557	home	2 Garcia	67	titular
3872557	home	3 Ursu	79	titular
3872557	home	4 Lechosa	90	titular
3872557	home	5 Ismael	90	titular
3872557	home	6 Delgado	79	titular
3872557	home	7 Pozos	52	titular
3872557	home	8 Peña	90	titular
3872557	home	9 Carvajal	79	titular
3872557	home	10 Remolins	90	titular
3872557	home	11 Manuel	90	titular
3872557	away	1 Martin	90	titular
3872557	away	2 Gnamadio	90	titular
3872557	away	3 Corral	90	titular
3872557	away	4 Criado	90	titular
3872557	away	5 Victor	90	titular
3872557	away	6 Berzal	71	titular
3872557	away	7 Herrero	46	titular
3872557	away	8 Gordo	84	titular
3872557	away	9 Hordijk	90	titular
3872557	away	10 Garcia	84	titular
3872557	away	11 Tallal	90	titular
3872557	home	12 Toribio	11	sup
3872557	home	13 Tejero	0	sup
3872557	home	14 De Oro	38	sup
3872557	home	15 Arriba	11	sup
3872557	home	16 Butragueño	11	sup
3872557	home	17 Arumugam	23	sup
3872557	home	18 Perez	0	sup
3872557	away	12 Panadero	0	sup
3872557	away	14 Almuzara	44	sup
3872557	away	15 Cara	6	sup
3872557	away	16 Daniel	0	sup
3872557	away	17 Cabezas	19	sup
3872557	away	18 Rodriguez	6	sup
3872557	away	25 Nuñez	0	sup
3872558	home	1 Malpartida	90	titular
3872558	home	2 Morales	64	titular
3872558	home	3 ISRA	29	titular
3872558	home	4 Fernandez	90	titular
3872558	home	5 Riera	90	titular
3872558	home	6 Casillas	61	titular
3872558	home	7 Alvaro	61	titular
3872558	home	8 Garcia	90	titular
3872558	home	9 Lopez	64	titular
3872558	home	10 Jorge	90	titular
3872558	home	11 Foldi	90	titular
3872558	away	1 De Castro	90	titular
3872558	away	2 Arumugam	90	titular
3872558	away	3 Zafrir	57	titular
3872558	away	4 Lechosa	46	titular
3872558	away	5 Ismael	90	titular
3872558	away	6 Delgado	90	titular
3872558	away	7 De Oro	57	titular
3872558	away	8 Butragueño	46	titular
3872558	away	9 Manuel	82	titular
3872558	away	10 Remolins	90	titular
3872558	away	11 Peña	90	titular
3872558	home	12 Chang Sang	26	sup
3872558	home	13 Alejandro	0	sup
3872558	home	14 Asensio	61	sup
3872558	home	15 Bandín	29	sup
3872558	home	16 Neil	0	sup
3872558	home	17 Gallardo	26	sup
3872558	home	18 Sanchez	29	sup
3872558	away	12 Arriba	0	sup
3872558	away	13 Tejero	0	sup
3872558	away	14 Garcia	33	sup
3872558	away	15 Pozos	33	sup
3872558	away	16 Sevilla	8	sup
3872558	away	17 Perez	44	sup
3872558	away	18 Carvajal	44	sup
3872559	home	2 Carlos	46	titular
3872559	home	3 Gonzalez	90	titular
3872559	home	5 Martinez	90	titular
3872559	home	6 Jorge	46	titular
3872559	home	8 Gomez	90	titular
3872559	home	9 Denia	46	titular
3872559	home	13 Esquivel	90	titular
3872559	home	14 Javier	90	titular
3872559	home	18 Enmanuel	90	titular
3872559	home	19 Raihani	71	titular
3872559	home	21 Vasiljevic	46	titular
3872559	away	1 Blanco	90	titular
3872559	away	2 Alberto	63	titular
3872559	away	4 Raul Martin	90	titular
3872559	away	5 Tamames	90	titular
3872559	away	7 Blanco	63	titular
3872559	away	8 Llorente	90	titular
3872559	away	10 Rovira	68	titular
3872559	away	15 Simons	63	titular
3872559	away	19 Greciano	71	titular
3872559	away	25 Herranz	90	titular
3872559	away	26 Fernandez	90	titular
3872559	home	1 Sergio	0	sup
3872559	home	4 Boñar	44	sup
3872559	home	10 Fabian	44	sup
3872559	home	11 Alvaro	44	sup
3872559	home	16 Sergio	0	sup
3872559	home	17 Niño	44	sup
3872559	home	22 Francisco	19	sup
3872559	away	9 Perez	19	sup
3872559	away	11 Pujol	27	sup
3872559	away	12 Martin	27	sup
3872559	away	13 Ortega	0	sup
3872559	away	16 Ortueta	0	sup
3872559	away	21 Guerrero	22	sup
3872559	away	23 Garcia	27	sup
3872560	home	1 Rios	90	titular
3872560	home	2 Requena	78	titular
3872560	home	3 Rodriguez	90	titular
3872560	home	4 Lopez	90	titular
3872560	home	5 Silva	90	titular
3872560	home	7 Sierra	90	titular
3872560	home	8 Sanchez	62	titular
3872560	home	9 Sevillano	90	titular
3872560	home	10 Amaro	78	titular
3872560	home	19 Martinez	90	titular
3872560	home	20 Calvo	75	titular
3872560	away	1 Fernando	90	titular
3872560	away	2 Iago	90	titular
3872560	away	3 Hugo	90	titular
3872560	away	4 Daniel	90	titular
3872560	away	5 Diego	42	titular
3872560	away	6 Jesus	90	titular
3872560	away	7 Nico	46	titular
3872560	away	8 Cristian	72	titular
3872560	away	9 Alexander	84	titular
3872560	away	10 Jorge	90	titular
3872560	away	11 Aday	84	titular
3872560	home	12 Godino	0	sup
3872560	home	13 Rubio	0	sup
3872560	home	14 Arevalo	15	sup
3872560	home	15 Redondo	12	sup
3872560	home	16 Alba	0	sup
3872560	home	17 Morales	12	sup
3872560	home	18 Pacheco	28	sup
3872560	away	12 Adrian	48	sup
3872560	away	13 Gonzalo	0	sup
3872560	away	14 De Azevedo	44	sup
3872560	away	15 Pros	0	sup
3872560	away	16 Alejandro	18	sup
3872560	away	17 Van Wesemael	6	sup
3872560	away	18 Hector Nieto	6	sup
3872561	home	1 Dario	90	titular
3872561	home	2 Guillermo	90	titular
3872561	home	3 Yeray	46	titular
3872561	home	4 Mario	90	titular
3872561	home	5 Alberto	90	titular
3872561	home	6 Brian	46	titular
3872561	home	7 Santiago	78	titular
3872561	home	8 Raúl	46	titular
3872561	home	9 Iker	90	titular
3872561	home	10 Victor	90	titular
3872561	home	11 Eduardo Temesgen	46	titular
3872561	away	1 Calado	90	titular
3872561	away	2 Lopez	90	titular
3872561	away	3 Robles	90	titular
3872561	away	4 Joan Javier	90	titular
3872561	away	5 De Sancha	90	titular
3872561	away	6 Mogollon	90	titular
3872561	away	7 Moraga	52	titular
3872561	away	8 Ybarra	79	titular
3872561	away	9 Nater	68	titular
3872561	away	10 Perera	68	titular
3872561	away	11 Torres	90	titular
3872561	home	12 Iker	44	sup
3872561	home	13 Alejandro	0	sup
3872561	home	14 Sergio M.	44	sup
3872561	home	15 Daniel	44	sup
3872561	home	16 Mario	44	sup
3872561	home	17 Raul	12	sup
3872561	home	18 David	0	sup
3872561	away	12 Facundo	11	sup
3872561	away	13 Ramos	0	sup
3872561	away	14 Becerra	11	sup
3872561	away	15 Sanchez	0	sup
3872561	away	16 Marcos	22	sup
3872561	away	17 Alonso	22	sup
3872561	away	18 Savchuk	11	sup
3872562	home	1 Perez	90	titular
3872562	home	4 Izquierdo	90	titular
3872562	home	5 Lozano	65	titular
3872562	home	8 Rojas	46	titular
3872562	home	9 Gonzalez	90	titular
3872562	home	11 Conejero	56	titular
3872562	home	14 Molina	90	titular
3872562	home	17 Rodriguez	90	titular
3872562	home	19 Palacios	90	titular
3872562	home	20 Sanchez	72	titular
3872562	home	22 Lopez	72	titular
3872562	away	1 Hernandez	90	titular
3872562	away	2 Garcia	90	titular
3872562	away	3 Salas	90	titular
3872562	away	4 Mari	90	titular
3872562	away	6 J.NAVARRO	90	titular
3872562	away	7 Joaquin	56	titular
3872562	away	9 Elias	83	titular
3872562	away	10 Garcia	83	titular
3872562	away	11 Ignacio	72	titular
3872562	away	14 Garcia	90	titular
3872562	away	16 Emanuelle	83	titular
3872562	home	6 Barroso	0	sup
3872562	home	7 Tamudo	34	sup
3872562	home	23 Mata	25	sup
3872562	home	24 Andrade	18	sup
3872562	home	25 Gragera	0	sup
3872562	home	26 Corchero	18	sup
3872562	home	27 Gervilla	44	sup
3872562	away	13 Petkov	0	sup
3872562	away	15 Osorio	7	sup
3872562	away	17 Garcia	18	sup
3872562	away	20 Blazquez	7	sup
3872562	away	21 Diaby	0	sup
3872562	away	22 Fernandez	34	sup
3872562	away	23 Di Domenico	7	sup
3872563	home	1 Martinez	90	titular
3872563	home	2 Adino	51	titular
3872563	home	4 Adrian	90	titular
3872563	home	6 Cervera	90	titular
3872563	home	7 Alhambra	74	titular
3872563	home	8 Andres	90	titular
3872563	home	9 Hugo	46	titular
3872563	home	10 Marcos	74	titular
3872563	home	11 Mciver	90	titular
3872563	home	24 Miguel	60	titular
3872563	home	25 Javier	90	titular
3872563	away	1 Piñeiro	90	titular
3872563	away	2 Jimenez	73	titular
3872563	away	3 Serrano	90	titular
3872563	away	4 Camero	90	titular
3872563	away	7 Yeray	73	titular
3872563	away	8 Moran	63	titular
3872563	away	10 Paz	90	titular
3872563	away	11 Julen	63	titular
3872563	away	24 Ramon	90	titular
3872563	away	26 Chema	90	titular
3872563	away	27 Hernandez	63	titular
3872563	home	3 Alvaro	39	sup
3872563	home	12 Diego	16	sup
3872563	home	13 Alejandro	0	sup
3872563	home	14 Salcedo	16	sup
3872563	home	15 David	30	sup
3872563	home	16 Ivan	44	sup
3872563	home	23 Raul	0	sup
3872563	away	5 Sotres	0	sup
3872563	away	9 Herrero	17	sup
3872563	away	13 Quetglas	0	sup
3872563	away	14 Alejandro	17	sup
3872563	away	15 Garcia	27	sup
3872563	away	17 Cesar	27	sup
3872563	away	23 Fortuny	27	sup
3872564	home	2 Sanchez	90	titular
3872564	home	3 Fernandez	90	titular
3872564	home	4 Rodriguez	90	titular
3872564	home	5 Luis	90	titular
3872564	home	6 Herrero	90	titular
3872564	home	7 Moreno	66	titular
3872564	home	8 Awuah	90	titular
3872564	home	9 Magariño	89	titular
3872564	home	10 Adrian	79	titular
3872564	home	11 Martin	66	titular
3872564	home	13 Luciano	90	titular
3872564	away	1 Francisco Javier	90	titular
3872564	away	2 Guzman	90	titular
3872564	away	3 Lisandro	90	titular
3872564	away	4 Alvano	90	titular
3872564	away	5 Hugo	90	titular
3872564	away	6 Oliver	50	titular
3872564	away	7 Jose Carlos	90	titular
3872564	away	8 Adrian	90	titular
3872564	away	9 Alfonso	90	titular
3872564	away	10 Roberto	64	titular
3872564	away	11 Diego	64	titular
3872564	home	1 Jimenez	0	sup
3872564	home	12 Akumagoa	0	sup
3872564	home	14 De La Fuente	11	sup
3872564	home	15 Puente	0	sup
3872564	home	16 Adrian	24	sup
3872564	home	17 Mera	24	sup
3872564	home	18 Llanos	1	sup
3872564	away	12 Hugo	0	sup
3872564	away	13 Adrian	0	sup
3872564	away	14 Daniel	40	sup
3872564	away	15 Angel	0	sup
3872564	away	16 Arturo	26	sup
3872564	away	17 Manuel	0	sup
3872564	away	18 Iker	26	sup
3872565	home	1 Martin	90	titular
3872565	home	2 Gnamadio	90	titular
3872565	home	3 Corral	86	titular
3872565	home	4 Criado	90	titular
3872565	home	5 Gordo	90	titular
3872565	home	6 Berzal	70	titular
3872565	home	7 Cabezas	80	titular
3872565	home	8 Garcia	90	titular
3872565	home	9 Hordijk	71	titular
3872565	home	10 Almuzara	90	titular
3872565	home	11 Tallal	90	titular
3872565	away	1 Fernandez	90	titular
3872565	away	2 Sanchez	90	titular
3872565	away	3 Flores	90	titular
3872565	away	4 Ciriero	90	titular
3872565	away	5 Muñoz	90	titular
3872565	away	6 Muñoz	86	titular
3872565	away	7 Rosa	55	titular
3872565	away	8 Martin	71	titular
3872565	away	9 Mora	55	titular
3872565	away	10 Roman	90	titular
3872565	away	11 Bote	86	titular
3872565	home	12 Daniel	4	sup
3872565	home	13 Cruz	0	sup
3872565	home	14 Fernandez	0	sup
3872565	home	15 Rodriguez	20	sup
3872565	home	16 Victor	0	sup
3872565	home	17 Cabezas	19	sup
3872565	home	18 Herrero	10	sup
3872565	away	12 Borrego	19	sup
3872565	away	13 Gonzalez	0	sup
3872565	away	14 Silgado	35	sup
3872565	away	15 Coello	4	sup
3872565	away	16 Peña	0	sup
3872565	away	17 Vivas	35	sup
3872565	away	18 Casado	4	sup
3872566	home	1 Alejandro	90	titular
3872566	home	2 Riera	90	titular
3872566	home	3 Asensio	90	titular
3872566	home	4 Fernandez	90	titular
3872566	home	5 Casillas	90	titular
3872566	home	6 Neil	82	titular
3872566	home	7 Morales	73	titular
3872566	home	8 Garcia	90	titular
3872566	home	9 Bandín	65	titular
3872566	home	10 Jorge	82	titular
3872566	home	11 Alvaro	65	titular
3872566	away	4 Boñar	90	titular
3872566	away	5 Martinez	90	titular
3872566	away	6 Jorge	46	titular
3872566	away	10 Fabian	90	titular
3872566	away	11 Alvaro	63	titular
3872566	away	13 Esquivel	90	titular
3872566	away	16 Sergio	63	titular
3872566	away	17 Niño	90	titular
3872566	away	18 Enmanuel	90	titular
3872566	away	19 Raihani	85	titular
3872566	away	20 Diaz	63	titular
3872566	home	12 Chang Sang	17	sup
3872566	home	13 Malpartida	0	sup
3872566	home	14 Jardon	8	sup
3872566	home	15 Lopez	25	sup
3872566	home	16 Foldi	25	sup
3872566	home	17 Gallardo	0	sup
3872566	home	18 Sanchez	8	sup
3872566	away	1 Sergio	0	sup
3872566	away	3 Gonzalez	27	sup
3872566	away	8 Gomez	27	sup
3872566	away	9 Denia	27	sup
3872566	away	14 Javier	44	sup
3872566	away	21 Vasiljevic	0	sup
3872566	away	22 Francisco	5	sup
3872567	home	1 Blanco	90	titular
3872567	home	4 Raul Martin	90	titular
3872567	home	6 Del Olmo	90	titular
3872567	home	8 Llorente	70	titular
3872567	home	11 Pujol	90	titular
3872567	home	16 Ortueta	62	titular
3872567	home	19 Greciano	77	titular
3872567	home	20 Javier	70	titular
3872567	home	23 Garcia	90	titular
3872567	home	25 Herranz	90	titular
3872567	home	26 Fernandez	62	titular
3872567	away	1 Rios	90	titular
3872567	away	2 Requena	90	titular
3872567	away	3 Rodriguez	90	titular
3872567	away	4 Alba	90	titular
3872567	away	5 Silva	90	titular
3872567	away	7 Sierra	87	titular
3872567	away	8 Pacheco	89	titular
3872567	away	9 Sevillano	90	titular
3872567	away	10 Arevalo	87	titular
3872567	away	11 Calvo	77	titular
3872567	away	16 Martinez	90	titular
3872567	home	2 Alberto	0	sup
3872567	home	9 Perez	28	sup
3872567	home	12 Martin	20	sup
3872567	home	17 Soto	13	sup
3872567	home	18 Kawecki	28	sup
3872567	home	21 Guerrero	20	sup
3872567	home	22 Benito De Valle	0	sup
3872567	away	12 Daniel	1	sup
3872567	away	13 Rubio	0	sup
3872567	away	17 Redondo	3	sup
3872567	away	18 Simion	3	sup
3872567	away	20 Morales	0	sup
3872567	away	21 Sanchez	13	sup
3872567	away		0	sup
3872568	home	1 Gonzalo	90	titular
3872568	home	2 Miguel	90	titular
3872568	home	3 Hugo	90	titular
3872568	home	4 Daniel	67	titular
3872568	home	5 Iago	90	titular
3872568	home	6 Jesus	90	titular
3872568	home	7 Nico	77	titular
3872568	home	8 Jorge	90	titular
3872568	home	9 Alexander	67	titular
3872568	home	10 Alejandro	50	titular
3872568	home	11 De Azevedo	46	titular
3872568	away	1 Alejandro	90	titular
3872568	away	2 Guillermo	90	titular
3872568	away	3 Iker	90	titular
3872568	away	5 Alberto	90	titular
3872568	away	6 Brian	72	titular
3872568	away	7 Mario	75	titular
3872568	away	8 Raúl	90	titular
3872568	away	9 Iker	90	titular
3872568	away	10 Victor	90	titular
3872568	away	11 Santiago	72	titular
3872568	away	25 Adrian	90	titular
3872568	home	12 Ribeiro	23	sup
3872568	home	13 Fernando	0	sup
3872568	home	14 Cristian	0	sup
3872568	home	15 Pros	23	sup
3872568	home	16 Hector Nieto	44	sup
3872568	home	17 Van Wesemael	40	sup
3872568	home	18 Sergio	13	sup
3872568	away	12 Mario	0	sup
3872568	away	13 Dario	0	sup
3872568	away	14 Sergio M.	0	sup
3872568	away	15 Raul	0	sup
3872568	away	16 Angel	18	sup
3872568	away	17 Daniel	15	sup
3872568	away	18 David	18	sup
3872569	home	1 Ramos	90	titular
3872569	home	2 Lopez	77	titular
3872569	home	3 Robles	90	titular
3872569	home	4 De Las Sias	90	titular
3872569	home	5 De Sancha	90	titular
3872569	home	6 Mogollon	90	titular
3872569	home	7 Sanchez	68	titular
3872569	home	8 Ybarra	77	titular
3872569	home	9 Nater	77	titular
3872569	home	10 Perera	85	titular
3872569	home	11 Torres	90	titular
3872569	away	1 Perez	90	titular
3872569	away	4 Izquierdo	62	titular
3872569	away	9 Gonzalez	45	titular
3872569	away	14 Molina	90	titular
3872569	away	16 Pattichis	90	titular
3872569	away	17 Rodriguez	74	titular
3872569	away	18 Themistokleousa	90	titular
3872569	away	21 Palacios	90	titular
3872569	away	22 Lopez	80	titular
3872569	away	23 Sanchez	90	titular
3872569	away	26 Corchero	62	titular
3872569	home	12 Joan Javier	13	sup
3872569	home	13 Calado	0	sup
3872569	home	14 Facundo	13	sup
3872569	home	15 Marcos	0	sup
3872569	home	16 Becerra	22	sup
3872569	home	17 Alonso	13	sup
3872569	home	18 Moraga	5	sup
3872569	away	5 Lozano	28	sup
3872569	away	6 Barroso	16	sup
3872569	away	7 Tamudo	0	sup
3872569	away	8 Rojas	45	sup
3872569	away	11 Conejero	28	sup
3872569	away	25 Jaramillo	0	sup
3872569	away	28 Andrade	10	sup
3872570	home	1 Hernandez	90	titular
3872570	home	2 Garcia	90	titular
3872570	home	3 Salas	90	titular
3872570	home	4 Mari	90	titular
3872570	home	6 J.NAVARRO	90	titular
3872570	home	10 Garcia	70	titular
3872570	home	11 Ignacio	80	titular
3872570	home	14 Garcia	90	titular
3872570	home	16 Emanuelle	90	titular
3872570	home	17 Garcia	60	titular
3872570	home	22 Fernandez	80	titular
3872570	away	1 Martinez	90	titular
3872570	away	2 Adrian	90	titular
3872570	away	3 Alvaro	80	titular
3872570	away	4 Jorge	90	titular
3872570	away	6 Javier	85	titular
3872570	away	7 Alhambra	58	titular
3872570	away	8 Andres	85	titular
3872570	away	9 Jesus Javier	80	titular
3872570	away	10 Marcos	90	titular
3872570	away	11 Mciver	90	titular
3872570	away	24 Miguel	90	titular
3872570	home	7 Joaquin	10	sup
3872570	home	13 Petkov	0	sup
3872570	home	15 Osorio	0	sup
3872570	home	20 Blazquez	10	sup
3872570	home	21 Diaby	0	sup
3872570	home	23 Di Domenico	30	sup
3872570	home	27 Espejo	20	sup
3872570	away	12 Serrista	10	sup
3872570	away	13 Alejandro	0	sup
3872570	away	14 Cervera	5	sup
3872570	away	15 Ruiz	5	sup
3872570	away	20 Ivan	32	sup
3872570	away	23 Raul	10	sup
3872570	away	25 Javier	0	sup
3872571	home	1 Quetglas	90	titular
3872571	home	2 Jimenez	90	titular
3872571	home	3 Gomez	55	titular
3872571	home	5 Serrano	90	titular
3872571	home	7 Garcia	62	titular
3872571	home	8 Julen	55	titular
3872571	home	9 Herrero	62	titular
3872571	home	10 Cesar	90	titular
3872571	home	11 Alonso	55	titular
3872571	home	24 Ramon	90	titular
3872571	home	26 Chema	90	titular
3872571	away	1 Luciano	90	titular
